,Aspect,Elevation,Hillshade_3pm,Hillshade_9am,Hillshade_Noon,Horizontal_Distance_To_Fire_Points,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Slope,Soil_Type1,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type17,Soil_Type2,Soil_Type22,Soil_Type23,Soil_Type29,Soil_Type3,Soil_Type30,Soil_Type35,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type4,Soil_Type40,Soil_Type5,Soil_Type6,Vertical_Distance_To_Hydrology,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4
2142,330,2728,182,158,204,2072,323,1167,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0,1,0
2143,29,2037,104,204,182,485,0,582,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2144,242,2061,232,129,241,576,67,408,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1
2145,98,3322,115,238,224,2689,127,2347,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,1,0,0,0
2146,81,3289,90,241,207,2787,42,2280,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0
2147,121,2798,103,246,225,534,361,391,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2148,62,2682,77,232,188,1215,124,1706,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0
2149,5,2636,146,200,210,1140,0,1614,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2150,279,2812,224,146,234,1020,430,1328,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,1,0
2151,349,2693,158,171,195,808,201,1201,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,1,0
2152,28,2651,90,195,164,755,42,1230,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0
2153,298,2583,225,118,211,1492,67,1682,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1,0
2154,297,2601,225,119,212,1518,95,1657,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,1,0
2155,299,2630,221,127,214,1571,153,1606,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,1,0
2156,309,2671,208,141,213,1650,120,1531,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1,0
2157,279,2124,212,165,239,638,242,295,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,1
2158,33,2025,111,213,195,503,42,424,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1
2159,19,2022,136,209,210,495,30,446,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1
2160,27,2018,140,217,221,488,0,467,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2161,59,2014,143,223,231,484,0,488,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2162,55,2034,83,228,188,524,30,547,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,1
2163,51,2025,128,225,220,537,30,518,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1
2164,229,2023,168,213,244,551,0,488,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2165,59,3390,124,228,219,2357,124,2610,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,0,0,0
2166,350,3383,159,210,231,2447,150,2529,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0
2167,78,3291,102,238,212,2804,30,2255,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,0,0
2168,153,2801,135,234,240,474,342,450,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0
2169,106,2762,74,251,208,573,270,300,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,130,1,0,0,0
2170,103,2751,73,250,206,595,240,270,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,119,1,0,0,0
2171,130,2917,145,226,237,2359,150,1177,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0
2172,102,2791,37,253,186,957,524,1253,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,1,0
2173,16,2649,119,192,183,721,0,1273,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2174,288,2622,224,139,228,1530,134,1648,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,1,0
2175,25,2685,120,207,196,1718,30,1476,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0
2176,302,2022,218,129,213,780,30,85,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1
2177,309,2037,211,130,207,769,60,108,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1
2178,291,2126,206,167,234,661,268,323,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,1
2179,35,2034,104,213,189,532,67,446,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1
2180,18,2030,128,203,199,524,42,467,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1
2181,358,2020,143,174,186,511,0,531,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2182,22,2028,137,212,214,577,30,484,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2183,349,2027,158,213,233,592,0,454,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2184,258,2028,204,181,248,607,0,424,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2185,258,2069,245,105,230,642,60,365,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,1
2186,353,1889,146,153,172,600,95,67,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0,0,0,1
2187,70,3415,137,226,229,2291,212,2673,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37,1,0,0,0
2188,114,2769,83,250,215,531,300,330,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,137,1,0,0,0
2189,214,2799,193,178,251,1390,330,1384,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,1,0
2190,227,2914,180,206,250,1710,240,1852,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,0
2191,29,2692,100,202,177,706,124,1277,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,1,0
2192,23,2686,107,195,176,700,95,1283,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,1,0
2193,23,2664,100,191,168,691,30,1302,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0
2194,6,2769,148,205,216,997,162,1570,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,1,0
2195,6,2699,145,201,210,1678,60,1518,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0
2196,334,2753,178,149,194,1984,216,1273,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,0,1,0
2197,340,2059,169,178,210,731,95,150,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,1
2198,358,2040,144,176,188,547,60,509,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1
2199,39,2036,114,219,203,604,42,481,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1
2200,31,2032,135,218,218,618,30,451,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2201,19,1905,108,188,171,636,134,120,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58,0,0,0,1
2202,86,3312,107,239,217,2766,60,2256,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,0,0,0
2203,77,3100,125,232,224,1302,323,1565,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-82,1,0,0,0
2204,115,2782,106,244,225,467,342,391,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78,1,0,0,0
2205,102,2721,61,252,200,607,182,212,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89,1,0,0,0
2206,252,2912,188,197,247,1687,210,1871,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0
2207,122,2895,110,243,228,2284,150,1092,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0
2208,5,2734,134,179,183,725,255,1291,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,1,0
2209,31,2689,93,203,173,663,60,1324,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0
2210,331,2741,182,150,197,1861,150,1379,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
2211,61,2041,100,232,204,631,30,480,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2212,49,2036,129,224,220,644,0,450,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2213,117,2081,42,254,194,553,150,270,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,1
2214,28,1879,117,209,196,778,30,95,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,1
2215,18,1874,135,208,209,793,0,90,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2216,112,3377,118,239,228,2574,268,2402,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,1,0,0,0
2217,57,3303,125,227,219,2832,0,2197,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2218,5,3290,149,205,218,2776,95,2115,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0
2219,109,2741,85,249,214,541,247,277,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,109,1,0,0,0
2220,101,2718,61,251,199,592,190,218,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86,1,0,0,0
2221,34,2734,85,204,168,664,201,1323,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,1,0
2222,36,2724,81,205,167,655,175,1321,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,1,0
2223,62,2565,97,232,202,1276,0,1729,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2224,319,2606,202,88,169,1409,108,1772,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,1,0
2225,319,2660,203,102,179,1544,180,1650,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0
2226,331,2767,181,157,203,1907,134,1358,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,1,0
2227,346,2072,163,181,207,664,150,190,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,1
2228,92,2044,98,242,215,658,30,480,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1
2229,33,1905,89,204,171,725,90,150,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1
2230,323,1908,196,125,190,765,150,120,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,0,0,0,1
2231,44,1919,77,216,173,706,162,150,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68,0,0,0,1
2232,356,1906,151,184,201,726,150,120,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,1
2233,33,1888,103,209,185,735,150,108,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1
2234,37,1863,115,217,202,769,120,90,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1
2235,15,3298,143,210,217,2833,85,2122,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0
2236,3,3296,150,204,217,2773,124,2089,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,0,0
2237,31,3091,145,219,228,1201,400,1500,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-83,1,0,0,0
2238,64,2976,74,234,188,604,553,1263,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,149,1,0,0,0
2239,95,2716,63,250,197,577,192,228,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62,1,0,0,0
2240,242,2897,177,207,246,1602,150,1867,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0
2241,301,2618,231,0,157,1396,124,1789,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,1,0
2242,339,2723,170,178,211,1643,60,1575,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0
2243,320,2745,195,147,207,1784,67,1464,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
2244,319,2755,197,148,209,1812,85,1442,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
2245,327,2771,184,163,210,1869,95,1401,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2246,336,2792,173,177,212,1983,150,1321,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,1,0
2247,135,2208,130,236,236,277,120,85,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1
2248,200,2199,171,206,253,426,60,277,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1
2249,128,2039,116,242,231,674,0,480,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2250,84,1948,85,243,205,402,0,90,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2251,51,1904,72,222,175,711,67,162,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1
2252,15,1972,101,170,152,721,216,190,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,123,0,0,0,1
2253,54,1927,71,225,177,735,190,175,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,1
2254,34,1898,99,210,184,765,175,134,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,1
2255,112,2790,102,245,223,361,295,466,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56,1,0,0,0
2256,82,2662,63,245,191,674,95,150,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0
2257,199,2898,165,217,248,1617,120,1931,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0
2258,308,2949,171,204,236,1940,216,2014,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0
2259,353,2779,151,171,190,691,382,1289,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,1,0
2260,34,2761,80,201,162,607,228,1263,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,1,0
2261,356,2700,152,186,203,570,42,1263,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0
2262,311,2581,204,148,215,1275,30,1702,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0
2263,336,2707,175,165,203,1521,180,1687,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,0
2264,324,2785,185,170,217,1888,85,1403,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2265,14,2801,138,205,209,2089,228,1273,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,1,0
2266,311,2078,213,115,197,644,95,150,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,1
2267,326,2109,189,143,198,589,228,268,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,1
2268,310,2145,206,145,214,571,382,433,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,1
2269,112,2041,62,253,203,685,30,510,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
2270,337,1896,168,195,224,732,30,175,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1
2271,33,1951,60,188,137,907,150,150,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,96,0,0,0,1
2272,320,1916,195,151,210,832,190,162,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,0,0,1
2273,334,1983,177,128,177,779,210,180,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,134,0,0,0,1
2274,358,1992,132,151,160,750,228,212,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,143,0,0,0,1
2275,42,1977,55,205,149,752,256,228,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,128,0,0,0,1
2276,24,1916,105,197,177,789,212,175,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,1
2277,103,2764,100,244,219,417,228,390,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,1,0,0,0
2278,98,2739,86,247,211,497,175,309,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,1,0,0,0
2279,82,2677,70,244,195,636,85,192,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,1,0,0,0
2280,80,2665,67,243,192,664,67,170,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0
2281,202,2875,172,212,252,1482,150,1826,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,1,0
2282,234,2888,189,198,251,1537,95,1888,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
2283,242,2902,191,196,250,1635,95,1996,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0
2284,79,2929,115,235,220,2197,190,1033,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0
2285,18,2793,113,192,178,604,295,1239,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,1,0
2286,55,2736,66,225,174,547,134,1230,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,1,0
2287,56,2724,72,227,180,543,108,1230,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,1,0
2288,314,2761,195,163,220,1765,30,1506,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0
2289,88,2039,0,248,189,671,30,511,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1
2290,121,2030,144,227,236,644,0,481,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2291,297,2076,227,114,210,566,90,391,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1
2292,46,1999,36,204,135,384,67,153,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,1
2293,48,1936,68,217,168,644,127,190,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,1
2294,5,1903,148,203,214,708,42,201,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2295,311,1901,179,195,234,726,30,190,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
2296,252,1928,233,138,243,765,30,180,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1
2297,40,1967,54,199,143,918,180,180,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,112,0,0,0,1
2298,333,1927,180,149,195,859,218,190,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,0,0,0,1
2299,339,1944,169,142,181,815,240,210,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93,0,0,0,1
2300,78,2931,66,242,191,457,404,1154,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,1,0,0,0
2301,80,2879,69,243,194,324,309,1006,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,1,0,0,0
2302,105,2816,128,234,230,216,242,626,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0
2303,114,2800,106,244,224,277,240,541,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0
2304,107,2792,99,245,220,300,240,513,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0
2305,95,2776,110,240,221,350,228,457,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,1,0,0,0
2306,256,2662,213,171,248,1170,180,1276,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0
2307,255,2673,209,175,248,1172,180,1298,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0
2308,238,2774,210,174,252,1254,153,1600,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0
2309,229,2872,195,192,253,1476,108,1869,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,1,0
2310,311,2957,169,206,236,1974,277,1906,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0
2311,31,2828,75,194,152,743,534,1271,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,1,0
2312,26,2805,107,202,182,577,309,1209,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,1,0
2313,42,2796,82,214,175,564,283,1206,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,1,0
2314,311,2591,205,144,213,1222,30,1637,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0
2315,313,2715,182,189,231,1471,218,1748,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,0
2316,316,2786,195,161,218,1813,0,1487,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2317,320,2116,196,142,203,577,150,212,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,1
2318,341,2122,168,165,198,564,175,234,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,1
2319,307,2176,210,141,215,514,424,485,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,1
2320,79,2042,0,243,176,658,30,514,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1
2321,46,1982,32,201,130,324,42,108,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1
2322,32,3111,125,216,208,1120,450,1376,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-63,1,0,0,0
2323,159,2838,148,227,241,153,256,779,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0
2324,95,2723,84,246,209,503,108,301,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,1,0,0,0
2325,88,2690,74,246,201,589,67,212,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,1,0,0,0
2326,255,2686,200,186,248,1146,134,1364,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,1,0
2327,251,2694,195,191,249,1150,124,1387,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2328,240,2705,191,196,250,1159,120,1434,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0
